-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Daily Data 
Dates (month/day/year): 01/01/2018 through 12/04/2021 
Location: Latitude  35.6897   Longitude 139.6922 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 38.67 meters
Value for missing model data cannot be computed or out of model availability range: -999 
Parameter(s): 
QV2M            MERRA-2 Specific Humidity at 2 Meters (g/kg) 
RH2M            MERRA-2 Relative Humidity at 2 Meters (%) 
PRECTOTCORR     MERRA-2 Precipitation Corrected (mm/day) 
PS              MERRA-2 Surface Pressure (kPa) 
WS10M           MERRA-2 Wind Speed at 10 Meters (m/s) 
WS10M_MAX       MERRA-2 Wind Speed at 10 Meters Maximum (m/s) 
WS10M_MIN       MERRA-2 Wind Speed at 10 Meters Minimum (m/s) 
WS10M_RANGE     MERRA-2 Wind Speed at 10 Meters Range (m/s) 
WS50M           MERRA-2 Wind Speed at 50 Meters (m/s) 
WS50M_MAX       MERRA-2 Wind Speed at 50 Meters Maximum (m/s) 
WS50M_MIN       MERRA-2 Wind Speed at 50 Meters Minimum (m/s) 
WS50M_RANGE     MERRA-2 Wind Speed at 50 Meters Range (m/s) 
-END HEADER-
YEAR,MO,DY,QV2M,RH2M,PRECTOTCORR,PS,WS10M,WS10M_MAX,WS10M_MIN,WS10M_RANGE,WS50M,WS50M_MAX,WS50M_MIN,WS50M_RANGE
2018,2,15,4.82,73.44,0.0,100.89,4.17,6.91,1.2,5.72,6.07,10.17,0.92,9.25
2018,2,16,3.91,72.69,0.02,101.02,3.21,4.91,1.43,3.48,4.71,7.32,1.37,5.95
2018,2,17,3.78,73.38,0.02,100.36,5.52,9.02,2.12,6.89,7.55,11.5,2.56,8.95
2018,2,18,2.69,66.25,0.0,101.54,5.36,7.35,3.7,3.65,7.9,9.38,6.29,3.1
2018,2,19,3.23,66.12,0.0,101.57,2.51,3.77,0.55,3.22,3.8,6.4,0.7,5.7
2018,2,20,3.72,67.88,0.01,101.15,3.05,5.48,0.45,5.04,4.34,8.23,0.48,7.75
2018,2,21,3.54,71.38,0.05,101.21,4.14,6.37,1.65,4.72,5.99,9.23,1.98,7.24
2018,2,22,3.91,84.56,1.64,101.56,4.41,5.95,2.73,3.22,6.27,7.5,4.5,3.0
2018,2,23,3.91,79.12,0.12,101.58,3.12,4.04,2.44,1.59,4.58,5.95,3.28,2.66
2018,2,24,3.97,70.0,0.0,101.83,3.88,6.34,0.57,5.77,5.81,9.62,0.64,8.98
2018,2,25,4.03,76.44,1.16,102.01,3.65,5.2,2.34,2.86,5.44,8.7,2.6,6.09
2018,2,26,4.33,82.31,1.15,101.72,5.19,7.17,3.35,3.82,7.25,8.72,5.76,2.96
2018,2,27,4.33,75.94,0.03,101.8,3.29,4.99,0.36,4.63,5.09,6.82,0.79,6.03
2018,2,28,4.58,69.88,0.09,101.62,4.05,6.55,3.01,3.55,6.12,10.66,3.55,7.1
2018,3,1,6.84,72.88,42.03,99.18,9.2,13.72,5.45,8.27,13.27,18.84,9.05,9.79
2018,3,2,3.72,62.19,0.0,100.56,4.94,6.89,3.32,3.57,7.34,8.73,5.12,3.61
2018,3,3,4.52,69.44,0.0,101.4,2.62,3.69,0.11,3.58,4.27,6.81,0.41,6.41
2018,3,4,7.63,85.94,0.01,101.5,5.64,8.48,3.63,4.84,8.52,11.26,5.58,5.67
2018,3,5,10.19,92.75,21.71,100.61,8.56,14.38,4.55,9.83,12.39,20.04,8.27,11.77
2018,3,6,4.33,71.44,0.6,101.79,6.84,8.84,4.49,4.34,9.13,11.05,7.33,3.72
2018,3,7,3.66,70.38,0.05,102.89,5.81,7.48,4.21,3.26,8.08,9.11,6.55,2.55
2018,3,8,7.2,94.44,29.23,101.67,4.46,9.71,1.12,8.59,6.56,13.91,2.7,11.22
2018,3,9,8.61,88.94,51.76,100.31,7.8,11.46,5.06,6.4,10.7,16.23,6.72,9.51
2018,3,10,4.46,76.0,2.14,101.42,4.59,7.23,1.84,5.39,6.03,9.52,2.48,7.02
2018,3,11,5.13,77.56,0.17,101.56,3.52,6.83,0.56,6.27,5.09,9.85,0.76,9.09
2018,3,12,4.09,64.62,0.0,101.79,2.88,5.23,0.3,4.93,4.27,8.18,0.46,7.72
2018,3,13,5.62,74.81,0.0,101.78,2.82,5.26,0.57,4.68,4.19,8.06,0.8,7.26
2018,3,14,7.08,81.06,0.0,101.65,2.83,3.69,1.07,2.62,4.53,7.08,2.36,4.72
2018,3,15,8.18,84.94,0.0,101.4,6.1,10.41,0.38,10.04,8.6,13.79,1.05,12.73
2018,3,16,7.51,86.75,5.5,101.0,7.39,8.88,4.54,4.34,10.22,12.18,5.87,6.31
2018,3,17,3.78,68.88,0.09,102.2,4.73,7.52,2.91,4.6,6.59,9.7,3.14,6.56
2018,3,18,5.86,75.81,0.0,102.04,4.71,6.98,2.61,4.38,6.67,9.4,3.75,5.65
2018,3,19,8.24,86.44,0.84,101.26,4.66,6.73,1.89,4.85,7.09,8.95,3.7,5.26
2018,3,20,5.31,84.31,10.51,101.41,7.52,9.23,5.09,4.14,9.84,11.41,7.09,4.31
2018,3,21,5.49,89.56,26.4,101.16,6.48,7.85,5.26,2.59,8.66,10.06,7.23,2.84
2018,3,22,7.26,88.56,12.74,99.41,4.71,6.88,2.69,4.19,6.68,9.27,2.89,6.38
2018,3,23,5.55,73.56,1.11,100.8,3.41,4.98,2.23,2.76,5.18,7.11,2.62,4.49
2018,3,24,6.29,84.56,12.95,101.47,2.84,3.79,1.88,1.9,4.12,6.2,2.7,3.5
2018,3,25,5.49,71.0,0.47,101.62,3.42,4.72,1.85,2.88,5.25,7.29,2.6,4.68
2018,3,26,7.02,78.31,0.0,101.56,2.7,4.18,1.13,3.05,4.15,7.34,1.88,5.46
2018,3,27,8.06,85.56,0.04,101.39,2.67,3.44,0.85,2.59,4.24,6.03,1.27,4.76
2018,3,28,8.48,81.38,0.0,101.24,2.45,4.23,0.82,3.42,3.96,7.31,1.11,6.2
2018,3,29,7.69,73.81,0.0,101.07,2.88,7.16,1.24,5.91,4.52,10.27,1.59,8.67
2018,3,30,5.13,66.12,0.0,101.72,5.38,8.34,2.27,6.07,7.55,10.49,3.67,6.82
2018,3,31,5.68,71.19,0.0,101.89,3.24,4.88,0.2,4.7,5.16,8.5,0.17,8.33
2018,4,1,8.06,80.94,0.0,101.39,5.34,7.1,3.6,3.5,7.74,9.16,6.09,3.09
2018,4,2,8.67,78.88,0.02,101.26,2.48,4.64,0.78,3.86,3.77,6.9,0.84,6.05
2018,4,3,9.64,85.12,0.01,101.33,3.17,4.98,0.91,4.07,4.73,7.44,1.26,6.18
2018,4,4,9.95,81.69,0.0,100.93,4.17,9.25,1.23,8.02,6.15,12.55,1.55,11.0
2018,4,5,6.41,72.0,0.2,101.55,4.28,5.66,2.59,3.06,6.04,8.2,4.38,3.83
2018,4,6,10.62,85.75,0.93,100.47,9.38,12.99,3.05,9.94,13.12,18.15,5.44,12.71
2018,4,7,8.0,72.62,3.36,99.65,7.49,13.3,2.05,11.26,10.43,18.52,3.72,14.79
2018,4,8,4.64,61.69,0.03,100.79,2.82,6.09,0.35,5.74,3.97,7.53,1.05,6.48
2018,4,9,5.92,72.56,0.03,101.21,5.44,9.91,2.39,7.52,7.81,12.48,4.05,8.43
2018,4,10,5.49,66.75,0.0,101.77,3.25,4.32,1.59,2.73,4.98,6.65,1.72,4.93
2018,4,11,9.16,82.31,0.24,100.99,8.28,11.68,3.68,8.01,11.84,15.51,6.85,8.66
2018,4,12,9.4,75.56,0.96,100.63,3.62,8.34,0.48,7.86,5.89,12.3,0.82,11.47
2018,4,13,5.43,63.06,0.0,101.61,5.14,8.1,2.54,5.55,7.29,10.38,3.98,6.39
2018,4,14,8.0,77.44,3.21,101.44,5.42,9.27,1.82,7.45,7.68,13.31,3.19,10.12
2018,4,15,10.44,81.25,9.13,99.69,8.9,15.65,2.23,13.42,12.46,21.19,2.91,18.28
2018,4,16,6.29,68.5,0.04,101.16,3.34,4.65,1.33,3.32,4.97,7.66,1.45,6.21
2018,4,17,7.93,82.56,3.65,101.92,3.44,4.23,2.46,1.77,5.11,6.19,3.67,2.52
2018,4,18,8.06,85.0,19.22,101.1,5.31,9.19,1.25,7.93,7.23,11.63,1.67,9.95
2018,4,19,8.61,79.56,0.0,101.25,3.52,6.65,0.09,6.56,4.91,8.58,0.11,8.48
2018,4,20,8.3,74.06,0.0,101.34,3.46,5.03,1.95,3.08,5.22,6.95,2.77,4.18
2018,4,21,9.09,77.31,0.0,101.65,4.73,7.03,1.61,5.42,6.6,9.16,2.2,6.96
2018,4,22,9.46,74.5,0.03,101.34,2.23,3.8,0.57,3.23,3.49,6.6,0.42,6.18
2018,4,23,10.25,86.38,1.32,101.54,2.55,3.88,0.82,3.06,3.3,4.74,1.16,3.58
2018,4,24,10.74,86.38,6.53,101.03,4.69,6.65,2.19,4.47,7.05,9.18,3.74,5.43
2018,4,25,12.88,90.44,35.55,99.74,6.89,12.27,1.16,11.12,9.77,16.64,2.36,14.28
2018,4,26,8.3,73.31,0.27,100.59,4.08,6.41,1.65,4.77,6.04,8.09,2.12,5.97
2018,4,27,9.95,83.5,0.07,100.6,3.02,3.92,1.82,2.09,4.68,5.47,3.16,2.31
2018,4,28,8.24,70.69,0.01,100.89,3.84,5.77,0.76,5.01,5.89,7.99,0.73,7.25
2018,4,29,10.44,80.19,0.0,101.33,5.29,7.3,3.77,3.52,7.95,9.75,5.79,3.96
2018,4,30,10.93,81.56,0.02,101.24,5.25,6.58,2.6,3.97,7.89,8.84,4.5,4.34
2018,5,1,9.77,73.19,0.01,101.13,2.89,4.23,0.95,3.27,4.54,6.32,0.86,5.46
2018,5,2,11.66,83.62,9.25,100.86,4.02,6.37,2.57,3.8,5.91,9.05,4.12,4.93
2018,5,3,13.18,85.0,9.75,99.74,9.13,11.91,2.88,9.03,12.62,16.28,4.36,11.92
2018,5,4,7.57,65.5,0.41,100.43,4.82,9.38,1.01,8.37,6.77,11.83,2.03,9.8
2018,5,5,7.87,70.81,0.01,101.1,4.45,7.23,0.52,6.71,6.23,9.42,0.7,8.73
2018,5,6,9.64,73.06,0.01,100.94,5.7,10.23,0.95,9.27,7.71,13.82,1.27,12.55
2018,5,7,11.78,88.44,17.61,100.25,6.23,9.92,2.56,7.36,8.31,12.8,2.6,10.2
2018,5,8,8.42,85.75,14.56,100.74,6.75,8.96,5.15,3.81,8.77,11.79,7.22,4.57
2018,5,9,7.69,86.38,33.5,101.01,7.61,10.73,3.39,7.34,10.16,13.73,5.87,7.87
2018,5,10,7.08,75.5,3.57,101.36,2.45,3.07,1.77,1.3,3.51,5.32,2.26,3.06
2018,5,11,7.57,72.5,0.0,101.46,4.31,6.89,1.19,5.7,6.14,8.82,1.34,7.49
2018,5,12,9.4,77.25,0.01,101.2,3.24,4.81,0.77,4.04,4.73,7.45,0.91,6.54
2018,5,13,11.54,86.94,33.83,100.61,5.36,8.48,2.58,5.89,7.66,11.1,4.47,6.62
2018,5,14,10.74,76.12,3.9,100.2,3.9,6.84,1.55,5.29,6.02,9.55,2.55,6.99
2018,5,15,10.44,72.25,0.01,100.86,3.92,6.23,0.98,5.24,5.54,9.12,1.26,7.87
2018,5,16,11.9,80.31,0.01,100.77,6.44,7.46,4.79,2.67,9.0,10.0,6.8,3.2
2018,5,17,13.92,85.44,0.03,100.37,5.98,8.23,1.62,6.61,8.41,11.19,3.13,8.05
2018,5,18,14.65,87.06,0.15,100.13,3.15,6.26,0.41,5.84,4.62,9.05,0.34,8.71
2018,5,19,11.47,75.94,2.68,99.99,6.25,9.39,4.38,5.01,8.73,13.15,5.93,7.22
2018,5,20,6.59,64.75,0.02,101.37,4.92,8.45,1.32,7.12,6.84,10.69,1.86,8.83
2018,5,21,7.39,58.06,0.0,101.56,2.03,2.97,0.98,1.99,2.93,5.07,1.24,3.83
2018,5,22,9.22,68.75,0.0,101.38,2.69,4.45,0.54,3.91,3.91,6.12,0.72,5.41
2018,5,23,10.8,82.31,13.29,100.59,2.74,3.76,0.7,3.05,3.99,5.66,0.98,4.69
2018,5,24,12.33,80.44,7.04,100.0,2.34,4.05,0.66,3.38,3.52,5.7,0.84,4.86
2018,5,25,12.45,80.56,0.0,100.3,5.4,7.42,2.93,4.49,7.77,9.51,5.02,4.49
2018,5,26,11.66,82.94,0.11,100.51,3.55,5.8,1.52,4.28,4.97,7.31,2.3,5.01
2018,5,27,11.54,79.31,0.17,100.67,2.21,4.29,0.85,3.44,3.21,5.54,1.03,4.51
2018,5,28,12.63,84.38,0.1,100.93,4.08,5.31,1.83,3.48,5.98,7.16,3.33,3.83
2018,5,29,13.0,82.88,0.0,101.08,3.39,4.35,2.75,1.6,5.34,6.54,4.01,2.53
2018,5,30,12.94,84.06,9.25,100.93,2.39,3.23,1.07,2.16,3.64,5.58,1.61,3.97
2018,5,31,12.63,86.38,6.21,100.22,3.65,4.85,2.62,2.23,5.14,6.48,3.84,2.65
2018,6,1,10.74,74.81,0.3,100.6,3.42,5.6,1.83,3.77,4.98,7.75,2.23,5.51
2018,6,2,10.99,73.81,0.02,101.17,2.41,3.86,0.63,3.23,3.55,6.05,0.56,5.48
2018,6,3,10.93,71.38,0.0,101.26,2.26,4.22,0.41,3.8,3.13,5.66,0.67,4.98
2018,6,4,11.66,74.69,0.01,101.13,2.09,3.06,1.0,2.06,2.91,4.78,1.36,3.42
2018,6,5,12.57,76.81,0.14,101.02,2.14,3.44,0.7,2.73,3.12,5.38,0.77,4.61
2018,6,6,13.12,87.06,9.55,100.85,2.07,3.16,0.93,2.23,2.92,4.72,1.1,3.61
2018,6,7,13.24,81.69,2.12,100.85,3.09,4.45,1.88,2.57,4.39,6.41,2.41,4.0
2018,6,8,14.22,83.88,3.1,100.41,5.42,7.34,3.31,4.02,7.5,9.48,5.51,3.97
2018,6,9,15.08,77.56,3.79,99.95,2.42,4.75,0.38,4.38,3.51,7.04,0.52,6.53
2018,6,10,13.98,89.12,16.67,100.38,5.7,6.98,4.68,2.3,7.45,8.84,6.47,2.38
2018,6,11,14.71,93.12,38.25,99.1,7.09,9.71,4.23,5.48,9.23,12.19,6.17,6.01
2018,6,12,14.4,84.06,1.93,99.07,2.91,5.22,0.28,4.94,4.12,6.73,1.05,5.67
2018,6,13,12.15,77.38,0.48,99.86,2.41,4.16,0.69,3.48,3.38,5.64,0.3,5.34
2018,6,14,10.93,77.56,0.74,100.56,4.12,5.0,3.01,1.98,5.5,6.82,3.93,2.89
2018,6,15,12.88,90.44,8.77,100.38,4.07,5.52,2.65,2.88,5.49,7.28,4.37,2.91
2018,6,16,10.31,85.38,6.74,100.74,4.98,6.65,2.75,3.9,6.52,8.35,4.73,3.62
2018,6,17,10.38,77.56,0.04,101.1,2.79,4.09,1.53,2.55,4.09,6.03,1.62,4.41
2018,6,18,13.0,89.31,5.01,100.74,3.71,5.34,2.55,2.79,5.47,7.73,3.48,4.24
2018,6,19,13.37,80.38,0.55,100.42,3.8,5.87,2.23,3.63,5.3,8.3,2.64,5.66
2018,6,20,15.56,93.81,37.15,99.96,4.6,8.16,1.72,6.44,6.75,10.56,3.17,7.39
2018,6,21,14.71,88.19,20.92,99.77,3.5,6.69,1.57,5.12,4.88,8.42,1.97,6.45
2018,6,22,13.37,79.62,0.01,100.38,2.39,3.71,0.38,3.34,3.59,4.81,0.48,4.33
2018,6,23,13.85,89.31,12.88,100.26,1.94,3.17,0.76,2.41,2.88,4.68,1.32,3.36
2018,6,24,13.98,84.5,11.51,100.12,2.56,4.57,0.12,4.45,3.86,5.66,0.48,5.19
2018,6,25,14.04,74.44,0.04,100.7,1.9,3.06,0.48,2.59,3.0,5.02,0.41,4.62
2018,6,26,15.93,84.38,0.11,100.97,4.09,7.66,0.84,6.83,5.66,10.98,1.09,9.9
2018,6,27,17.03,83.25,0.03,100.32,10.09,11.84,8.05,3.8,13.7,15.72,11.4,4.32
2018,6,28,17.52,84.69,0.38,100.28,8.79,9.34,8.17,1.17,12.15,13.09,11.5,1.59
2018,6,29,17.94,84.56,0.19,100.81,8.15,9.62,6.59,3.04,11.32,12.9,9.54,3.36
2018,6,30,17.46,83.31,0.06,101.36,6.45,7.48,5.37,2.11,9.04,10.05,7.88,2.17
2018,7,1,17.27,82.38,0.05,101.45,5.99,7.16,4.73,2.42,8.37,9.42,7.05,2.38
2018,7,2,17.94,83.62,0.07,101.03,6.01,6.81,5.05,1.77,8.34,9.07,7.16,1.91
2018,7,3,17.27,82.25,0.03,100.55,6.98,8.53,5.7,2.84,9.49,11.09,7.96,3.12
2018,7,4,17.94,84.06,1.08,100.21,9.07,11.26,5.69,5.57,12.51,15.54,8.48,7.06
2018,7,5,17.94,83.81,1.31,100.21,10.38,11.52,8.52,3.0,14.19,15.88,12.17,3.72
2018,7,6,18.13,89.75,27.7,100.54,5.81,9.38,3.38,6.0,8.08,13.24,4.88,8.37
2018,7,7,17.09,83.38,0.8,100.89,5.4,7.78,2.67,5.11,7.81,10.21,4.68,5.53
2018,7,8,17.4,82.31,0.53,101.16,4.13,5.23,2.59,2.65,6.09,6.97,4.85,2.12
2018,7,9,17.4,82.69,4.18,101.43,3.14,4.6,1.62,2.98,4.64,6.16,2.69,3.47
2018,7,10,17.76,80.75,0.44,101.33,4.02,5.09,3.23,1.86,5.72,6.75,4.77,1.98
2018,7,11,18.49,81.88,0.64,101.02,1.98,3.59,0.3,3.29,3.11,5.81,0.56,5.25
2018,7,12,18.31,83.62,4.45,100.79,2.34,3.79,0.45,3.34,3.38,4.54,0.61,3.93
2018,7,13,18.25,78.88,0.45,100.52,1.93,3.78,0.4,3.38,3.09,5.73,0.62,5.11
2018,7,14,18.43,75.44,0.03,100.59,2.2,3.09,0.86,2.23,3.18,4.8,1.42,3.38
2018,7,15,18.92,79.38,0.08,100.74,3.23,5.52,0.77,4.75,4.34,7.22,1.16,6.05
2018,7,16,19.9,84.5,0.47,100.73,4.21,5.67,2.7,2.96,5.8,7.2,3.43,3.77
2018,7,17,19.71,84.69,0.24,100.68,4.67,5.9,3.44,2.46,6.37,7.44,4.34,3.1
2018,7,18,19.96,81.06,0.69,100.56,3.09,4.6,0.37,4.23,4.27,6.34,0.48,5.86
2018,7,19,19.35,83.0,0.35,100.64,3.9,4.94,3.04,1.9,5.41,6.5,3.86,2.64
2018,7,20,19.59,82.88,0.06,100.71,5.45,7.06,3.94,3.12,7.54,9.13,6.12,3.01
2018,7,21,20.02,82.75,0.02,100.65,4.56,5.87,3.17,2.7,6.37,7.72,4.08,3.64
2018,7,22,19.35,74.81,0.02,100.39,2.18,3.47,0.29,3.18,3.44,5.88,0.59,5.28
2018,7,23,18.25,70.69,0.01,100.14,2.48,3.55,1.48,2.06,3.71,5.68,1.52,4.16
2018,7,24,19.53,77.94,0.6,100.18,1.96,3.69,1.29,2.4,2.62,5.3,1.55,3.76
2018,7,25,18.43,78.62,1.96,100.43,2.91,4.17,1.41,2.76,3.92,5.29,2.24,3.05
2018,7,26,14.34,70.44,0.16,100.51,3.59,4.35,2.67,1.68,5.08,5.97,4.54,1.44
2018,7,27,14.71,76.56,3.45,100.43,4.27,5.7,2.56,3.14,5.8,7.59,4.61,2.98
2018,7,28,18.8,90.69,68.42,99.73,8.91,12.95,5.66,7.29,11.63,16.92,7.38,9.55
2018,7,29,19.29,82.94,6.18,100.08,4.77,7.32,2.17,5.14,6.77,10.32,4.18,6.14
2018,7,30,18.74,84.81,0.37,100.41,2.42,3.36,1.18,2.18,3.58,4.4,2.03,2.38
2018,7,31,18.55,77.94,0.14,100.16,1.98,4.16,0.12,4.05,2.62,5.88,0.11,5.77
2018,8,1,18.92,77.0,0.13,99.93,2.64,4.65,0.73,3.92,3.86,6.58,0.89,5.69
2018,8,2,19.47,75.19,1.43,100.03,1.36,2.23,0.19,2.04,2.13,3.6,0.24,3.36
2018,8,3,19.65,76.31,0.14,100.17,1.87,3.69,0.14,3.55,2.55,5.42,0.2,5.23
2018,8,4,18.01,75.94,0.03,100.28,2.52,4.47,0.98,3.48,3.62,5.93,1.06,4.87
2018,8,5,20.08,81.69,0.15,100.05,4.17,6.03,2.4,3.63,5.8,7.66,4.54,3.12
2018,8,6,19.96,84.0,1.99,99.94,3.3,6.08,0.22,5.86,4.41,7.91,0.3,7.61
2018,8,7,18.31,86.31,5.29,100.1,6.65,8.3,5.34,2.96,8.53,10.62,6.95,3.68
2018,8,8,19.71,88.56,20.23,99.36,11.23,13.23,7.38,5.85,14.71,17.27,9.92,7.34
2018,8,9,19.53,85.38,14.31,99.18,9.09,13.02,6.66,6.36,12.01,16.83,9.12,7.7
2018,8,10,19.71,81.81,0.11,99.78,5.76,6.88,4.74,2.14,7.99,10.03,6.89,3.14
2018,8,11,20.14,83.31,1.35,100.01,3.39,6.84,1.59,5.25,4.95,10.02,2.3,7.72
2018,8,12,19.78,87.44,4.51,100.48,2.98,4.48,0.95,3.52,3.77,5.43,0.71,4.73
2018,8,13,20.08,84.88,7.73,100.69,2.6,4.09,1.09,3.0,3.86,5.64,1.9,3.73
2018,8,14,19.71,85.62,0.64,100.87,5.6,6.8,3.69,3.12,7.88,9.06,5.97,3.09
2018,8,15,19.35,82.31,0.81,100.92,7.39,8.72,6.04,2.68,10.06,11.34,8.36,2.99
2018,8,16,18.68,80.25,0.59,100.32,8.95,11.43,3.34,8.09,12.16,14.97,5.65,9.32
